"","site_code","project_name","community_type","calendar_year","treatment_year","treatment","block","plot_id","genus_species","relcov","id"
"6547","KNZ","pplots","0",2009,7,"N2P2","0","17","aster ericoides",0.131054131054131,"KNZ_pplots_0"
"6548","KNZ","pplots","0",2009,7,"N2P2","0","17","dichanthelium oligosanthes",0.0712250712250712,"KNZ_pplots_0"
"6549","KNZ","pplots","0",2009,7,"N2P2","0","17","ambrosia psilostachya",0.223646723646724,"KNZ_pplots_0"
"6550","KNZ","pplots","0",2009,7,"N2P2","0","17","andropogon scoparius",0.0683760683760684,"KNZ_pplots_0"
"6551","KNZ","pplots","0",2009,7,"N2P2","0","17","aster oblongifolius",0.00284900284900285,"KNZ_pplots_0"
"6552","KNZ","pplots","0",2009,7,"N2P2","0","17","ruellia humilis",0.00427350427350427,"KNZ_pplots_0"
"6553","KNZ","pplots","0",2009,7,"N2P2","0","17","sorghastrum nutans",0.0113960113960114,"KNZ_pplots_0"
"6554","KNZ","pplots","0",2009,7,"N2P2","0","17","conyza canadensis",0.00284900284900285,"KNZ_pplots_0"
"6555","KNZ","pplots","0",2009,7,"N2P2","0","17","carex meadii",0.0498575498575499,"KNZ_pplots_0"
"6556","KNZ","pplots","0",2009,7,"N2P2","0","17","poa pratensis",0.0270655270655271,"KNZ_pplots_0"
"6557","KNZ","pplots","0",2009,7,"N2P2","0","17","solidago missouriensis",0.0128205128205128,"KNZ_pplots_0"
"6558","KNZ","pplots","0",2009,7,"N2P2","0","17","bouteloua curtipendula",0.00997150997150997,"KNZ_pplots_0"
"6559","KNZ","pplots","0",2009,7,"N2P2","0","17","carex heliophila",0.0113960113960114,"KNZ_pplots_0"
"6560","KNZ","pplots","0",2009,7,"N2P2","0","26","ambrosia psilostachya",0.0946450809464508,"KNZ_pplots_0"
"6561","KNZ","pplots","0",2009,7,"N2P2","0","26","andropogon gerardii",0.273972602739726,"KNZ_pplots_0"
"6562","KNZ","pplots","0",2009,7,"N2P2","0","26","conyza canadensis",0.0946450809464508,"KNZ_pplots_0"
"6563","KNZ","pplots","0",2009,7,"N2P2","0","26","carex meadii",0.119551681195517,"KNZ_pplots_0"
"6564","KNZ","pplots","0",2009,7,"N2P2","0","26","amorpha canescens",0.049813200498132,"KNZ_pplots_0"
"6565","KNZ","pplots","0",2009,7,"N2P2","0","26","carex heliophila",0.0024906600249066,"KNZ_pplots_0"
"6566","KNZ","pplots","0",2009,7,"N2P2","0","26","bouteloua curtipendula",0.012453300124533,"KNZ_pplots_0"
"6567","KNZ","pplots","0",2009,7,"N2P2","0","26","andropogon scoparius",0.0211706102117061,"KNZ_pplots_0"
"6568","KNZ","pplots","0",2009,7,"N2P2","0","26","aster ericoides",0.0523038605230386,"KNZ_pplots_0"
"6569","KNZ","pplots","0",2009,7,"N2P2","0","26","sporobolus asper",0.0037359900373599,"KNZ_pplots_0"
"6570","KNZ","pplots","0",2009,7,"N2P2","0","26","oxalis stricta",0.0348692403486924,"KNZ_pplots_0"
"6571","KNZ","pplots","0",2009,7,"N2P2","0","26","dichanthelium oligosanthes",0.195516811955168,"KNZ_pplots_0"
"6572","KNZ","pplots","0",2009,7,"N2P2","0","26","sorghastrum nutans",0.0448318804483188,"KNZ_pplots_0"
"6573","KNZ","pplots","0",2009,7,"N2P2","0","4","ratibida columnifera",0.0622605363984674,"KNZ_pplots_0"
"6574","KNZ","pplots","0",2009,7,"N2P2","0","4","amorpha canescens",0.0028735632183908,"KNZ_pplots_0"
"6575","KNZ","pplots","0",2009,7,"N2P2","0","4","aster ericoides",0.0114942528735632,"KNZ_pplots_0"
"6576","KNZ","pplots","0",2009,7,"N2P2","0","4","asclepias stenophylla",0.0028735632183908,"KNZ_pplots_0"
"6577","KNZ","pplots","0",2009,7,"N2P2","0","4","oxalis stricta",0.0181992337164751,"KNZ_pplots_0"
"6578","KNZ","pplots","0",2009,7,"N2P2","0","4","dichanthelium oligosanthes",0.220306513409962,"KNZ_pplots_0"
"6579","KNZ","pplots","0",2009,7,"N2P2","0","4","eragrostis spectabilis",0.028735632183908,"KNZ_pplots_0"
"6580","KNZ","pplots","0",2009,7,"N2P2","0","4","bouteloua curtipendula",0.0277777777777778,"KNZ_pplots_0"
"6581","KNZ","pplots","0",2009,7,"N2P2","0","4","andropogon scoparius",0.092911877394636,"KNZ_pplots_0"
"6582","KNZ","pplots","0",2009,7,"N2P2","0","4","euphorbia serpens",0.00191570881226054,"KNZ_pplots_0"
"6583","KNZ","pplots","0",2009,7,"N2P2","0","4","ambrosia psilostachya",0.110153256704981,"KNZ_pplots_0"
"6584","KNZ","pplots","0",2009,7,"N2P2","0","4","physalis pumila",0.0689655172413793,"KNZ_pplots_0"
"6585","KNZ","pplots","0",2009,7,"N2P2","0","4","sorghastrum nutans",0.0545977011494253,"KNZ_pplots_0"
"6586","KNZ","pplots","0",2009,7,"N2P2","0","4","conyza canadensis",0.00478927203065134,"KNZ_pplots_0"
"6587","KNZ","pplots","0",2009,7,"N2P2","0","4","asclepias verticillata",0.00574712643678161,"KNZ_pplots_0"
"6588","KNZ","pplots","0",2009,7,"N2P2","0","4","carex heliophila",0.00191570881226054,"KNZ_pplots_0"
"6589","KNZ","pplots","0",2009,7,"N2P2","0","4","carex meadii",0.0162835249042146,"KNZ_pplots_0"
"6590","KNZ","pplots","0",2009,7,"N2P2","0","4","solidago missouriensis",0.00478927203065134,"KNZ_pplots_0"
"6591","KNZ","pplots","0",2009,7,"N2P2","0","4","andropogon gerardii",0.201149425287356,"KNZ_pplots_0"
"6592","KNZ","pplots","0",2009,7,"N2P2","0","4","kuhnia eupatorioides",0.0622605363984674,"KNZ_pplots_0"
"6593","KNZ","pplots","0",2009,7,"N2P2","0","44","andropogon gerardii",0.0657439446366782,"KNZ_pplots_0"
"6594","KNZ","pplots","0",2009,7,"N2P2","0","44","conyza canadensis",0.0230680507497117,"KNZ_pplots_0"
"6595","KNZ","pplots","0",2009,7,"N2P2","0","44","dichanthelium oligosanthes",0.178777393310265,"KNZ_pplots_0"
"6596","KNZ","pplots","0",2009,7,"N2P2","0","44","sporobolus asper",0.0149942329873126,"KNZ_pplots_0"
"6597","KNZ","pplots","0",2009,7,"N2P2","0","44","ruellia humilis",0.00346020761245675,"KNZ_pplots_0"
"6598","KNZ","pplots","0",2009,7,"N2P2","0","44","oxalis stricta",0.00922722029988466,"KNZ_pplots_0"
"6599","KNZ","pplots","0",2009,7,"N2P2","0","44","sorghastrum nutans",0.0622837370242214,"KNZ_pplots_0"
"6600","KNZ","pplots","0",2009,7,"N2P2","0","44","asclepias verticillata",0.0357554786620531,"KNZ_pplots_0"
"6601","KNZ","pplots","0",2009,7,"N2P2","0","44","andropogon scoparius",0.077277970011534,"KNZ_pplots_0"
"6602","KNZ","pplots","0",2009,7,"N2P2","0","44","carex meadii",0.0184544405997693,"KNZ_pplots_0"
"6603","KNZ","pplots","0",2009,7,"N2P2","0","44","bouteloua curtipendula",0.0253748558246828,"KNZ_pplots_0"
"6604","KNZ","pplots","0",2009,7,"N2P2","0","44","physalis pumila",0.0622837370242214,"KNZ_pplots_0"
"6605","KNZ","pplots","0",2009,7,"N2P2","0","44","ambrosia psilostachya",0.340253748558247,"KNZ_pplots_0"
"6606","KNZ","pplots","0",2009,7,"N2P2","0","44","amorpha canescens",0.0184544405997693,"KNZ_pplots_0"
"6607","KNZ","pplots","0",2009,7,"N2P2","0","44","aster ericoides",0.0645905420991926,"KNZ_pplots_0"
"6608","KNZ","pplots","0",2009,7,"N2P2","0","8","amorpha canescens",0.0068870523415978,"KNZ_pplots_0"
"6609","KNZ","pplots","0",2009,7,"N2P2","0","8","dichanthelium oligosanthes",0.121212121212121,"KNZ_pplots_0"
"6610","KNZ","pplots","0",2009,7,"N2P2","0","8","cirsium altissimum",0.0068870523415978,"KNZ_pplots_0"
"6611","KNZ","pplots","0",2009,7,"N2P2","0","8","aster ericoides",0.0771349862258953,"KNZ_pplots_0"
"6612","KNZ","pplots","0",2009,7,"N2P2","0","8","ambrosia psilostachya",0.110192837465565,"KNZ_pplots_0"
"6613","KNZ","pplots","0",2009,7,"N2P2","0","8","andropogon gerardii",0.330578512396694,"KNZ_pplots_0"
"6614","KNZ","pplots","0",2009,7,"N2P2","0","8","oxalis stricta",0.0151515151515152,"KNZ_pplots_0"
"6615","KNZ","pplots","0",2009,7,"N2P2","0","8","asclepias verticillata",0.122589531680441,"KNZ_pplots_0"
"6616","KNZ","pplots","0",2009,7,"N2P2","0","8","sorghastrum nutans",0.0853994490358127,"KNZ_pplots_0"
"6617","KNZ","pplots","0",2009,7,"N2P2","0","8","kuhnia eupatorioides",0.00413223140495868,"KNZ_pplots_0"
"6618","KNZ","pplots","0",2009,7,"N2P2","0","8","sporobolus asper",0.00413223140495868,"KNZ_pplots_0"
"6619","KNZ","pplots","0",2009,7,"N2P2","0","8","carex meadii",0.0068870523415978,"KNZ_pplots_0"
"6620","KNZ","pplots","0",2009,7,"N2P2","0","8","andropogon scoparius",0.0757575757575758,"KNZ_pplots_0"
"6621","KNZ","pplots","0",2009,7,"N2P2","0","8","conyza canadensis",0.0137741046831956,"KNZ_pplots_0"
"6622","KNZ","pplots","0",2009,7,"N2P2","0","8","bouteloua curtipendula",0.0192837465564738,"KNZ_pplots_0"
"6623","KNZ","pplots","0",2009,7,"N2P3","0","13","amorpha canescens",0.0615183246073298,"KNZ_pplots_0"
"6624","KNZ","pplots","0",2009,7,"N2P3","0","13","sporobolus asper",0.0235602094240838,"KNZ_pplots_0"
"6625","KNZ","pplots","0",2009,7,"N2P3","0","13","sorghastrum nutans",0.0117801047120419,"KNZ_pplots_0"
"6626","KNZ","pplots","0",2009,7,"N2P3","0","13","panicum capillare",0.0523560209424084,"KNZ_pplots_0"
"6627","KNZ","pplots","0",2009,7,"N2P3","0","13","oxalis stricta",0.0746073298429319,"KNZ_pplots_0"
"6628","KNZ","pplots","0",2009,7,"N2P3","0","13","dichanthelium oligosanthes",0.0418848167539267,"KNZ_pplots_0"
"6629","KNZ","pplots","0",2009,7,"N2P3","0","13","solidago missouriensis",0.154450261780105,"KNZ_pplots_0"
"6630","KNZ","pplots","0",2009,7,"N2P3","0","13","schrankia nuttallii",0.0523560209424084,"KNZ_pplots_0"
"6631","KNZ","pplots","0",2009,7,"N2P3","0","13","ambrosia psilostachya",0.143979057591623,"KNZ_pplots_0"
"6632","KNZ","pplots","0",2009,7,"N2P3","0","13","conyza canadensis",0.18455497382199,"KNZ_pplots_0"
"6633","KNZ","pplots","0",2009,7,"N2P3","0","13","andropogon gerardii",0.167539267015707,"KNZ_pplots_0"
"6634","KNZ","pplots","0",2009,7,"N2P3","0","13","aster ericoides",0.031413612565445,"KNZ_pplots_0"
"6635","KNZ","pplots","0",2009,7,"N2P3","0","21","asclepias verticillata",0.00770218228498074,"KNZ_pplots_0"
"6636","KNZ","pplots","0",2009,7,"N2P3","0","21","poa pratensis",0.00513478818998716,"KNZ_pplots_0"
"6637","KNZ","pplots","0",2009,7,"N2P3","0","21","amorpha canescens",0.00898587933247754,"KNZ_pplots_0"
"6638","KNZ","pplots","0",2009,7,"N2P3","0","21","panicum capillare",0.00385109114249037,"KNZ_pplots_0"
"6639","KNZ","pplots","0",2009,7,"N2P3","0","21","sporobolus asper",0.00385109114249037,"KNZ_pplots_0"
"6640","KNZ","pplots","0",2009,7,"N2P3","0","21","carex meadii",0.00770218228498074,"KNZ_pplots_0"
"6641","KNZ","pplots","0",2009,7,"N2P3","0","21","sorghastrum nutans",0.0218228498074454,"KNZ_pplots_0"
"6642","KNZ","pplots","0",2009,7,"N2P3","0","21","oxalis stricta",0.0141206675224647,"KNZ_pplots_0"
"6643","KNZ","pplots","0",2009,7,"N2P3","0","21","solidago canadensis",0.353016688061617,"KNZ_pplots_0"
"6644","KNZ","pplots","0",2009,7,"N2P3","0","21","physalis pumila",0.00385109114249037,"KNZ_pplots_0"
"6645","KNZ","pplots","0",2009,7,"N2P3","0","21","aster ericoides",0.00513478818998716,"KNZ_pplots_0"
"6646","KNZ","pplots","0",2009,7,"N2P3","0","21","andropogon scoparius",0.0282413350449294,"KNZ_pplots_0"
"6647","KNZ","pplots","0",2009,7,"N2P3","0","21","conyza canadensis",0.106546854942234,"KNZ_pplots_0"
"6648","KNZ","pplots","0",2009,7,"N2P3","0","21","dichanthelium oligosanthes",0.237483953786906,"KNZ_pplots_0"
"6649","KNZ","pplots","0",2009,7,"N2P3","0","21","ambrosia psilostachya",0.166880616174583,"KNZ_pplots_0"
"6650","KNZ","pplots","0",2009,7,"N2P3","0","21","andropogon gerardii",0.0256739409499358,"KNZ_pplots_0"
"6651","KNZ","pplots","0",2009,7,"N2P3","0","24","dichanthelium oligosanthes",0.155913978494624,"KNZ_pplots_0"
"6652","KNZ","pplots","0",2009,7,"N2P3","0","24","sorghastrum nutans",0.0967741935483871,"KNZ_pplots_0"
"6653","KNZ","pplots","0",2009,7,"N2P3","0","24","andropogon gerardii",0.204301075268817,"KNZ_pplots_0"
"6654","KNZ","pplots","0",2009,7,"N2P3","0","24","andropogon scoparius",0.0537634408602151,"KNZ_pplots_0"
"6655","KNZ","pplots","0",2009,7,"N2P3","0","24","dalea purpurea",0.0010752688172043,"KNZ_pplots_0"
"6656","KNZ","pplots","0",2009,7,"N2P3","0","24","carex meadii",0.0354838709677419,"KNZ_pplots_0"
"6657","KNZ","pplots","0",2009,7,"N2P3","0","24","conyza canadensis",0.00752688172043011,"KNZ_pplots_0"
"6658","KNZ","pplots","0",2009,7,"N2P3","0","24","ambrosia psilostachya",0.203225806451613,"KNZ_pplots_0"
"6659","KNZ","pplots","0",2009,7,"N2P3","0","24","oxalis stricta",0.241935483870968,"KNZ_pplots_0"
"6660","KNZ","pplots","0",2009,7,"N2P3","0","35","sporobolus asper",0.00257731958762887,"KNZ_pplots_0"
"6661","KNZ","pplots","0",2009,7,"N2P3","0","35","ambrosia psilostachya",0.32860824742268,"KNZ_pplots_0"
"6662","KNZ","pplots","0",2009,7,"N2P3","0","35","aster ericoides",0.0438144329896907,"KNZ_pplots_0"
"6663","KNZ","pplots","0",2009,7,"N2P3","0","35","physalis pumila",0.0309278350515464,"KNZ_pplots_0"
"6664","KNZ","pplots","0",2009,7,"N2P3","0","35","asclepias verticillata",0.0141752577319588,"KNZ_pplots_0"
"6665","KNZ","pplots","0",2009,7,"N2P3","0","35","ambrosia artemisiifolia",0.0902061855670103,"KNZ_pplots_0"
"6666","KNZ","pplots","0",2009,7,"N2P3","0","35","euphorbia serpens",0.00128865979381443,"KNZ_pplots_0"
"6667","KNZ","pplots","0",2009,7,"N2P3","0","35","ruellia humilis",0.0219072164948454,"KNZ_pplots_0"
"6668","KNZ","pplots","0",2009,7,"N2P3","0","35","andropogon scoparius",0.038659793814433,"KNZ_pplots_0"
"6669","KNZ","pplots","0",2009,7,"N2P3","0","35","sorghastrum nutans",0.0489690721649485,"KNZ_pplots_0"
"6670","KNZ","pplots","0",2009,7,"N2P3","0","35","amorpha canescens",0.0103092783505155,"KNZ_pplots_0"
"6671","KNZ","pplots","0",2009,7,"N2P3","0","35","carex meadii",0.00257731958762887,"KNZ_pplots_0"
"6672","KNZ","pplots","0",2009,7,"N2P3","0","35","carex heliophila",0.00515463917525773,"KNZ_pplots_0"
"6673","KNZ","pplots","0",2009,7,"N2P3","0","35","oxalis stricta",0.0193298969072165,"KNZ_pplots_0"
"6674","KNZ","pplots","0",2009,7,"N2P3","0","35","dichanthelium oligosanthes",0.0902061855670103,"KNZ_pplots_0"
"6675","KNZ","pplots","0",2009,7,"N2P3","0","35","andropogon gerardii",0.219072164948454,"KNZ_pplots_0"
"6676","KNZ","pplots","0",2009,7,"N2P3","0","35","panicum capillare",0.0322164948453608,"KNZ_pplots_0"
"6677","KNZ","pplots","0",2009,7,"N2P3","0","42","salvia azurea",0.0148648648648649,"KNZ_pplots_0"
"6678","KNZ","pplots","0",2009,7,"N2P3","0","42","ambrosia artemisiifolia",0.540540540540541,"KNZ_pplots_0"
"6679","KNZ","pplots","0",2009,7,"N2P3","0","42","andropogon gerardii",0.105405405405405,"KNZ_pplots_0"
"6680","KNZ","pplots","0",2009,7,"N2P3","0","42","asclepias verticillata",0.00405405405405405,"KNZ_pplots_0"
"6681","KNZ","pplots","0",2009,7,"N2P3","0","42","dichanthelium oligosanthes",0.0540540540540541,"KNZ_pplots_0"
"6682","KNZ","pplots","0",2009,7,"N2P3","0","42","amorpha canescens",0.00405405405405405,"KNZ_pplots_0"
"6683","KNZ","pplots","0",2009,7,"N2P3","0","42","oxalis stricta",0.0810810810810811,"KNZ_pplots_0"
"6684","KNZ","pplots","0",2009,7,"N2P3","0","42","poa pratensis",0.0027027027027027,"KNZ_pplots_0"
"6685","KNZ","pplots","0",2009,7,"N2P3","0","42","aster ericoides",0.0175675675675676,"KNZ_pplots_0"
"6686","KNZ","pplots","0",2009,7,"N2P3","0","42","sorghastrum nutans",0.095945945945946,"KNZ_pplots_0"
"6687","KNZ","pplots","0",2009,7,"N2P3","0","42","ambrosia psilostachya",0.0594594594594595,"KNZ_pplots_0"
"6688","KNZ","pplots","0",2009,7,"N2P3","0","42","solidago missouriensis",0.0202702702702703,"KNZ_pplots_0"
"6689","KNZ","pplots","0",2009,7,"N2P3","0","46","sporobolus asper",0.0041025641025641,"KNZ_pplots_0"
"6690","KNZ","pplots","0",2009,7,"N2P3","0","46","andropogon gerardii",0.133333333333333,"KNZ_pplots_0"
"6691","KNZ","pplots","0",2009,7,"N2P3","0","46","physalis pumila",0.00307692307692308,"KNZ_pplots_0"
"6692","KNZ","pplots","0",2009,7,"N2P3","0","46","bouteloua curtipendula",0.00307692307692308,"KNZ_pplots_0"
"6693","KNZ","pplots","0",2009,7,"N2P3","0","46","ambrosia psilostachya",0.266666666666667,"KNZ_pplots_0"
"6694","KNZ","pplots","0",2009,7,"N2P3","0","46","dichanthelium oligosanthes",0.2,"KNZ_pplots_0"
"6695","KNZ","pplots","0",2009,7,"N2P3","0","46","aster ericoides",0.037948717948718,"KNZ_pplots_0"
"6696","KNZ","pplots","0",2009,7,"N2P3","0","46","sorghastrum nutans",0.0338461538461538,"KNZ_pplots_0"
"6697","KNZ","pplots","0",2009,7,"N2P3","0","46","panicum capillare",0.0923076923076923,"KNZ_pplots_0"
"6698","KNZ","pplots","0",2009,7,"N2P3","0","46","oxalis stricta",0.0717948717948718,"KNZ_pplots_0"
"6699","KNZ","pplots","0",2009,7,"N2P3","0","46","conyza canadensis",0.0369230769230769,"KNZ_pplots_0"
"6700","KNZ","pplots","0",2009,7,"N2P3","0","46","andropogon scoparius",0.0615384615384615,"KNZ_pplots_0"
"6701","KNZ","pplots","0",2009,7,"N2P3","0","46","ambrosia artemisiifolia",0.0235897435897436,"KNZ_pplots_0"
"6702","KNZ","pplots","0",2009,7,"N2P3","0","46","carex meadii",0.0317948717948718,"KNZ_pplots_0"
"6703","KNZ","pplots","0",2010,8,"N1P0","0","25","carex meadii",0.00178890876565295,"KNZ_pplots_0"
"6704","KNZ","pplots","0",2010,8,"N1P0","0","25","aster ericoides",0.0661896243291592,"KNZ_pplots_0"
"6705","KNZ","pplots","0",2010,8,"N1P0","0","25","kuhnia eupatorioides",0.00894454382826476,"KNZ_pplots_0"
"6706","KNZ","pplots","0",2010,8,"N1P0","0","25","dichanthelium oligosanthes",0.0339892665474061,"KNZ_pplots_0"
"6707","KNZ","pplots","0",2010,8,"N1P0","0","25","carex heliophila",0.0161001788908766,"KNZ_pplots_0"
"6708","KNZ","pplots","0",2010,8,"N1P0","0","25","solidago missouriensis",0.0805008944543828,"KNZ_pplots_0"
"6709","KNZ","pplots","0",2010,8,"N1P0","0","25","dalea candida",0.0107334525939177,"KNZ_pplots_0"
"6710","KNZ","pplots","0",2010,8,"N1P0","0","25","eragrostis spectabilis",0.0107334525939177,"KNZ_pplots_0"
"6711","KNZ","pplots","0",2010,8,"N1P0","0","25","andropogon scoparius",0.0983899821109123,"KNZ_pplots_0"
"6712","KNZ","pplots","0",2010,8,"N1P0","0","25","ambrosia psilostachya",0.0035778175313059,"KNZ_pplots_0"
"6713","KNZ","pplots","0",2010,8,"N1P0","0","25","sisyrinchium campestre",0.00178890876565295,"KNZ_pplots_0"
"6714","KNZ","pplots","0",2010,8,"N1P0","0","25","viola rafinesquii",0.00178890876565295,"KNZ_pplots_0"
"6715","KNZ","pplots","0",2010,8,"N1P0","0","25","conyza canadensis",0.0035778175313059,"KNZ_pplots_0"
"6716","KNZ","pplots","0",2010,8,"N1P0","0","25","poa pratensis",0.00715563506261181,"KNZ_pplots_0"
"6717","KNZ","pplots","0",2010,8,"N1P0","0","25","oxalis stricta",0.00178890876565295,"KNZ_pplots_0"
"6718","KNZ","pplots","0",2010,8,"N1P0","0","25","andropogon gerardii",0.456171735241503,"KNZ_pplots_0"
"6719","KNZ","pplots","0",2010,8,"N1P0","0","25","linum sulcatum",0.0035778175313059,"KNZ_pplots_0"
"6720","KNZ","pplots","0",2010,8,"N1P0","0","25","sorghastrum nutans",0.153846153846154,"KNZ_pplots_0"
"6721","KNZ","pplots","0",2010,8,"N1P0","0","25","bouteloua curtipendula",0.0339892665474061,"KNZ_pplots_0"
"6722","KNZ","pplots","0",2010,8,"N1P0","0","25","antennaria neglecta",0.00536672629695885,"KNZ_pplots_0"
"6723","KNZ","pplots","0",2010,8,"N1P0","0","27","andropogon scoparius",0.22168284789644,"KNZ_pplots_0"
"6724","KNZ","pplots","0",2010,8,"N1P0","0","27","solidago missouriensis",0.00485436893203883,"KNZ_pplots_0"
"6725","KNZ","pplots","0",2010,8,"N1P0","0","27","eragrostis spectabilis",0.0161812297734628,"KNZ_pplots_0"
"6726","KNZ","pplots","0",2010,8,"N1P0","0","27","carex meadii",0.0161812297734628,"KNZ_pplots_0"
"6727","KNZ","pplots","0",2010,8,"N1P0","0","27","sorghastrum nutans",0.0711974110032362,"KNZ_pplots_0"
"6728","KNZ","pplots","0",2010,8,"N1P0","0","27","andropogon gerardii",0.40453074433657,"KNZ_pplots_0"
"6729","KNZ","pplots","0",2010,8,"N1P0","0","27","ambrosia psilostachya",0.00970873786407767,"KNZ_pplots_0"
"6730","KNZ","pplots","0",2010,8,"N1P0","0","27","aster ericoides",0.118122977346278,"KNZ_pplots_0"
"6731","KNZ","pplots","0",2010,8,"N1P0","0","27","dichanthelium oligosanthes",0.111650485436893,"KNZ_pplots_0"
"6732","KNZ","pplots","0",2010,8,"N1P0","0","27","carex heliophila",0.00809061488673139,"KNZ_pplots_0"
"6733","KNZ","pplots","0",2010,8,"N1P0","0","27","amorpha canescens",0.00485436893203883,"KNZ_pplots_0"
"6734","KNZ","pplots","0",2010,8,"N1P0","0","27","triodanis perfoliata",0.00161812297734628,"KNZ_pplots_0"
"6735","KNZ","pplots","0",2010,8,"N1P0","0","27","bouteloua curtipendula",0.0113268608414239,"KNZ_pplots_0"
"6736","KNZ","pplots","0",2010,8,"N1P0","0","33","sisyrinchium campestre",0.00508905852417303,"KNZ_pplots_0"
"6737","KNZ","pplots","0",2010,8,"N1P0","0","33","ruellia humilis",0.00127226463104326,"KNZ_pplots_0"
"6738","KNZ","pplots","0",2010,8,"N1P0","0","33","oxalis stricta",0.00127226463104326,"KNZ_pplots_0"
"6739","KNZ","pplots","0",2010,8,"N1P0","0","33","triodanis perfoliata",0.00127226463104326,"KNZ_pplots_0"
"6740","KNZ","pplots","0",2010,8,"N1P0","0","33","amorpha canescens",0.0852417302798982,"KNZ_pplots_0"
"6741","KNZ","pplots","0",2010,8,"N1P0","0","33","andropogon scoparius",0.250636132315522,"KNZ_pplots_0"
"6742","KNZ","pplots","0",2010,8,"N1P0","0","33","antennaria neglecta",0.00381679389312977,"KNZ_pplots_0"
"6743","KNZ","pplots","0",2010,8,"N1P0","0","33","conyza canadensis",0.00127226463104326,"KNZ_pplots_0"
"6744","KNZ","pplots","0",2010,8,"N1P0","0","33","sporobolus heterolepis",0.0127226463104326,"KNZ_pplots_0"
"6745","KNZ","pplots","0",2010,8,"N1P0","0","33","linum sulcatum",0.0203562340966921,"KNZ_pplots_0"
"6746","KNZ","pplots","0",2010,8,"N1P0","0","33","sorghastrum nutans",0.0407124681933842,"KNZ_pplots_0"
"6747","KNZ","pplots","0",2010,8,"N1P0","0","33","bouteloua curtipendula",0.0267175572519084,"KNZ_pplots_0"
"6748","KNZ","pplots","0",2010,8,"N1P0","0","33","dichanthelium oligosanthes",0.083969465648855,"KNZ_pplots_0"
"6749","KNZ","pplots","0",2010,8,"N1P0","0","33","sporobolus asper",0.00381679389312977,"KNZ_pplots_0"
"6750","KNZ","pplots","0",2010,8,"N1P0","0","33","asclepias verticillata",0.00254452926208651,"KNZ_pplots_0"
"6751","KNZ","pplots","0",2010,8,"N1P0","0","33","aster ericoides",0.103053435114504,"KNZ_pplots_0"
"6752","KNZ","pplots","0",2010,8,"N1P0","0","33","eragrostis spectabilis",0.0419847328244275,"KNZ_pplots_0"
"6753","KNZ","pplots","0",2010,8,"N1P0","0","33","andropogon gerardii",0.225190839694656,"KNZ_pplots_0"
"6754","KNZ","pplots","0",2010,8,"N1P0","0","33","carex meadii",0.0343511450381679,"KNZ_pplots_0"
"6755","KNZ","pplots","0",2010,8,"N1P0","0","33","carex heliophila",0.0343511450381679,"KNZ_pplots_0"
"6756","KNZ","pplots","0",2010,8,"N1P0","0","33","salvia azurea",0.0089058524173028,"KNZ_pplots_0"
"6757","KNZ","pplots","0",2010,8,"N1P0","0","33","kuhnia eupatorioides",0.00127226463104326,"KNZ_pplots_0"
"6758","KNZ","pplots","0",2010,8,"N1P0","0","33","physalis pumila",0.00508905852417303,"KNZ_pplots_0"
"6759","KNZ","pplots","0",2010,8,"N1P0","0","33","poa pratensis",0.00508905852417303,"KNZ_pplots_0"
"6760","KNZ","pplots","0",2010,8,"N1P0","0","34","dichanthelium oligosanthes",0.0448916408668731,"KNZ_pplots_0"
"6761","KNZ","pplots","0",2010,8,"N1P0","0","34","eragrostis spectabilis",0.00154798761609907,"KNZ_pplots_0"
"6762","KNZ","pplots","0",2010,8,"N1P0","0","34","ambrosia psilostachya",0.00154798761609907,"KNZ_pplots_0"
"6763","KNZ","pplots","0",2010,8,"N1P0","0","34","conyza canadensis",0.00154798761609907,"KNZ_pplots_0"
"6764","KNZ","pplots","0",2010,8,"N1P0","0","34","carex heliophila",0.0588235294117647,"KNZ_pplots_0"
"6765","KNZ","pplots","0",2010,8,"N1P0","0","34","amorpha canescens",0.0541795665634675,"KNZ_pplots_0"
"6766","KNZ","pplots","0",2010,8,"N1P0","0","34","viola rafinesquii",0.00309597523219814,"KNZ_pplots_0"
"6767","KNZ","pplots","0",2010,8,"N1P0","0","34","sorghastrum nutans",0.0603715170278638,"KNZ_pplots_0"
"6768","KNZ","pplots","0",2010,8,"N1P0","0","34","andropogon gerardii",0.356037151702786,"KNZ_pplots_0"
"6769","KNZ","pplots","0",2010,8,"N1P0","0","34","dalea candida",0.0263157894736842,"KNZ_pplots_0"
"6770","KNZ","pplots","0",2010,8,"N1P0","0","34","poa pratensis",0.00773993808049536,"KNZ_pplots_0"
"6771","KNZ","pplots","0",2010,8,"N1P0","0","34","baptisia australis",0.0619195046439628,"KNZ_pplots_0"
"6772","KNZ","pplots","0",2010,8,"N1P0","0","34","carex meadii",0.0356037151702786,"KNZ_pplots_0"
"6773","KNZ","pplots","0",2010,8,"N1P0","0","34","andropogon scoparius",0.243034055727554,"KNZ_pplots_0"
"6774","KNZ","pplots","0",2010,8,"N1P0","0","34","bouteloua curtipendula",0.0154798761609907,"KNZ_pplots_0"
"6775","KNZ","pplots","0",2010,8,"N1P0","0","34","aster ericoides",0.0263157894736842,"KNZ_pplots_0"
